timestamp,BTC,ETH,USD1,SOL,WLD,XRP,ZEC,TAO,BNB,NEAR,SYN,TRX,TNSR,RESOLV,ENA,SUI,TRUMP,DOGE,SAGA,ID,AVAX,ADA,BICO,EIGEN,FET,XLM,EUR,STO,HMSTR,UTK,LTC,LINK,TON,PEPE,UNI,STRAX,AAVE,BEL,ONDO,PAXG,W,BFUSD,FIL,HOME,JTO,IO,ALICE,INJ,DEXE,AXS,HBAR,ZRO,DYM,APT,DASH,DOT,ICP,PENGU,RENDER,WLFI,PENDLE,BCH,SPK,VIC,EPIC,BIO,TIA,CHZ,ORDI,ARB,BROCCOLI714,NEIRO,WBTC,POL,XAI,JST,SEI,DYDX,ACE,BANANAS31
2025-12-18,85516.41,2828.57,0.9996,119.6,0.4791,1.8076,388.45,219.2,830.07,1.427,0.0472,0.2793,0.0853,0.0738,0.1976,1.3466,5.016,0.12207,0.0563,0.0593,11.44,0.3514,0.0405,0.371,0.1953,0.2071,1.1729,0.115,0.0002396,0.01174,74.29,11.93,1.437,3.72e-06,4.96,0.01825,173.55,0.1171,0.3685,4348.19,0.0324,0.9994,1.188,0.01983,0.321,0.134,0.1739,4.435,3.28,0.809,0.1049,1.258,0.0659,1.451,35.72,1.759,2.804,0.008657,1.21,0.1259,1.764,565.9,0.019533,0.0848,0.592,0.0406,0.4473,0.02875,3.65,0.1759,0.01118,0.0001047,85305.99,0.1035,0.01499,0.03981,0.1078,0.1608,0.231,0.003352
2025-12-19,88136.94,2979.5,0.9995,126.27,0.5225,1.9092,444.02,230.7,856.17,1.539,0.0492,0.28,0.088,0.0999,0.2091,1.4821,5.159,0.13222,0.0597,0.0637,12.26,0.3767,0.0432,0.399,0.2113,0.2194,1.1718,0.1179,0.0002301,0.01236,77.49,12.54,1.49,4.11e-06,5.319,0.01902,181.59,0.1252,0.3978,4351.32,0.0354,0.9994,1.308,0.01949,0.346,0.146,0.1809,4.834,3.399,0.875,0.11197,1.353,0.0695,1.638,38.65,1.849,2.951,0.009437,1.312,0.1352,1.824,624.9,0.020693,0.0896,0.6,0.0431,0.478,0.03577,4.004,0.1926,0.01196,0.00011179,87950.52,0.109,0.0157,0.03958,0.1124,0.1709,0.248,0.003499
2025-12-20,88360.9,2977.93,0.9995,125.81,0.5233,1.9335,447.1,226.6,854.17,1.523,0.0492,0.2819,0.0872,0.0865,0.2125,1.4545,5.092,0.13194,0.0609,0.0637,12.21,0.373,0.0428,0.4,0.2118,0.2183,1.1711,0.1163,0.0002199,0.01246,77.84,12.56,1.488,4.08e-06,6.262,0.01926,179.91,0.13,0.399,4352.06,0.0356,0.9995,1.374,0.0189,0.363,0.158,0.1812,4.763,3.352,0.877,0.11379,1.341,0.0707,1.612,40.08,1.832,3.438,0.009309,1.29,0.1343,1.923,592.1,0.020722,0.0895,0.605,0.0435,0.4769,0.03678,3.991,0.1896,0.01222,0.00011004,88144.44,0.1105,0.01579,0.04017,0.1115,0.1683,0.246,0.003662
2025-12-21,88658.86,3002.02,0.9994,126.03,0.5113,1.9223,441.32,221.1,858.64,1.509,0.0477,0.2883,0.0841,0.0779,0.2106,1.4453,5.071,0.13112,0.0584,0.0605,12.14,0.3662,0.0417,0.394,0.2052,0.2165,1.1719,0.1119,0.0002123,0.01186,76.79,12.44,1.459,4.02e-06,6.117,0.01977,165.15,0.1239,0.3906,4367.25,0.0345,0.9994,1.278,0.01885,0.356,0.153,0.1764,4.557,3.178,0.852,0.11197,1.283,0.0684,1.575,38.34,1.802,3.057,0.009065,1.272,0.1344,1.887,591.1,0.020185,0.0859,0.601,0.0421,0.4606,0.03621,3.825,0.186,0.01166,0.00010525,88461.92,0.1075,0.01517,0.04043,0.1108,0.1616,0.255,0.003468
2025-12-22,88620.79,3009.49,0.9994,125.93,0.5043,1.9043,431.58,222.3,858.66,1.505,0.0475,0.2844,0.0844,0.0734,0.207,1.4626,4.982,0.13258,0.0581,0.0613,12.42,0.3711,0.0413,0.39,0.208,0.2206,1.1768,0.1132,0.000212,0.01183,77.05,12.58,1.468,4.02e-06,6.018,0.01934,150.6,0.1248,0.3937,4484.98,0.035,0.9995,1.299,0.01898,0.357,0.147,0.1754,4.663,2.967,0.847,0.11412,1.307,0.0685,1.621,38.38,1.784,3.041,0.009131,1.287,0.1346,1.825,590.4,0.020921,0.087,0.744,0.0428,0.4492,0.03603,3.939,0.1875,0.01195,0.00010607,88430.77,0.1081,0.01534,0.03995,0.1131,0.1607,0.265,0.003423
2025-12-23,87486.0,2965.02,0.9995,124.01,0.4929,1.8734,417.41,214.4,844.3,1.486,0.0491,0.2836,0.0816,0.0747,0.2001,1.4362,4.949,0.12928,0.0594,0.0591,12.18,0.3628,0.0416,0.384,0.2104,0.2173,1.1802,0.1127,0.0002092,0.01217,77.01,12.39,1.484,3.94e-06,5.81,0.01924,150.84,0.1274,0.3866,4531.01,0.0342,0.9994,1.31,0.02015,0.359,0.147,0.1755,4.604,2.879,0.857,0.11045,1.298,0.068,1.613,37.78,1.765,3.035,0.008794,1.275,0.1317,1.69,572.5,0.020567,0.0861,0.763,0.0416,0.4492,0.03459,3.838,0.1911,0.01224,0.00010339,87307.4,0.1067,0.01546,0.03989,0.11,0.1621,0.267,0.003416
2025-12-24,87669.45,2947.47,1.0006,122.53,0.4887,1.8628,448.67,218.3,846.58,1.455,0.0496,0.2803,0.0784,0.0732,0.201,1.4155,4.917,0.12856,0.0597,0.0585,12.1,0.3566,0.0425,0.387,0.2105,0.2121,1.1783,0.1101,0.0002077,0.01222,75.79,12.28,1.494,3.98e-06,5.778,0.01948,148.76,0.1249,0.3762,4496.84,0.0345,0.9995,1.271,0.01932,0.364,0.15,0.1736,4.578,2.944,0.842,0.10932,1.272,0.068,1.641,38.34,1.738,3.01,0.009227,1.262,0.1326,1.749,568.7,0.019982,0.0868,0.719,0.0424,0.449,0.03497,3.991,0.1878,0.01235,0.00010416,87534.66,0.1064,0.01541,0.03877,0.1102,0.1634,0.284,0.003449
2025-12-25,87225.27,2903.95,1.0018,120.06,0.4798,1.8326,438.08,218.7,829.64,1.439,0.0494,0.2787,0.084,0.0755,0.1995,1.3631,4.876,0.12365,0.0571,0.0588,12.09,0.3434,0.0416,0.376,0.2017,0.21,1.1786,0.107,0.0002027,0.01217,75.71,12.07,1.5,3.9e-06,5.815,0.01943,149.13,0.1264,0.3682,4516.05,0.0336,0.9995,1.215,0.01855,0.362,0.147,0.1679,4.444,3.012,0.826,0.1089,1.236,0.0676,1.593,37.99,1.685,2.982,0.008825,1.231,0.1373,1.713,589.8,0.020784,0.0852,0.697,0.0421,0.4384,0.03391,3.927,0.1844,0.01194,0.00010356,87111.53,0.1028,0.01508,0.03791,0.107,0.1664,0.268,0.003602
2025-12-26,87369.56,2927.99,1.001,122.26,0.4924,1.8437,448.15,215.8,834.72,1.519,0.05,0.2795,0.0827,0.0751,0.2102,1.3982,4.9,0.12211,0.0591,0.059,12.34,0.3496,0.0426,0.39,0.2115,0.2136,1.1777,0.0959,0.0002227,0.01227,76.87,12.19,1.551,4.03e-06,5.829,0.01928,154.29,0.1268,0.3756,4557.34,0.0345,0.9997,1.227,0.02129,0.379,0.149,0.1691,4.633,3.011,0.83,0.11165,1.245,0.0702,1.68,39.26,1.723,2.987,0.009021,1.272,0.1464,1.831,594.9,0.021125,0.0867,0.713,0.046,0.4558,0.0366,4.159,0.1918,0.01253,0.00010862,87243.99,0.1036,0.01549,0.03798,0.1109,0.1717,0.275,0.0036
2025-12-27,87877.01,2949.05,1.0011,124.73,0.5141,1.8735,516.1,224.2,845.04,1.595,0.052,0.2849,0.0834,0.0765,0.2169,1.4514,4.964,0.12435,0.0609,0.0633,12.69,0.37,0.044,0.398,0.2177,0.2209,1.1785,0.0928,0.0002215,0.01263,80.33,12.52,1.623,4.19e-06,5.967,0.01981,157.12,0.1301,0.3878,4571.49,0.0355,0.9999,1.316,0.01952,0.397,0.159,0.1725,4.852,3.104,0.873,0.11527,1.261,0.0725,1.755,44.59,1.91,3.075,0.00934,1.334,0.1448,1.899,623.4,0.022684,0.0915,0.696,0.0454,0.4851,0.03644,4.285,0.1971,0.01275,0.00011037,87712.63,0.1078,0.01623,0.03857,0.1172,0.1747,0.279,0.00361
2025-12-28,87952.71,2950.91,1.0009,125.27,0.5051,1.8654,530.05,224.1,859.32,1.582,0.0511,0.285,0.0793,0.0737,0.2081,1.4466,4.929,0.12393,0.0594,0.065,12.64,0.3688,0.0431,0.391,0.2152,0.2203,1.1788,0.0811,0.0002121,0.01242,78.73,12.5,1.653,4.17e-06,6.23,0.02122,153.64,0.1265,0.3877,4549.54,0.0347,0.9995,1.335,0.017,0.394,0.152,0.1697,4.759,3.061,0.857,0.11548,1.246,0.0698,1.726,44.03,1.851,3.04,0.009313,1.322,0.1446,1.886,622.4,0.023876,0.089,0.724,0.0446,0.4705,0.03628,4.237,0.195,0.0122,0.00010918,87760.26,0.1074,0.01583,0.03889,0.1149,0.1718,0.279,0.003563
2025-12-29,87237.13,2937.9,1.0011,123.28,0.4936,1.8508,540.49,218.7,852.46,1.524,0.0501,0.285,0.0812,0.0739,0.2106,1.4398,4.914,0.12288,0.0565,0.0659,12.38,0.3532,0.0423,0.376,0.209,0.2161,1.1784,0.0817,0.0002103,0.01231,78.32,12.3,1.571,4.08e-06,5.995,0.0231,149.5,0.1277,0.3769,4364.34,0.0339,0.9998,1.318,0.01631,0.386,0.153,0.1686,4.557,3.048,0.829,0.11286,1.242,0.0694,1.677,42.39,1.824,2.889,0.008907,1.295,0.1421,1.866,599.2,0.022316,0.0882,0.716,0.0446,0.4549,0.03703,4.103,0.1905,0.01229,0.0001067,87078.78,0.104,0.01569,0.03943,0.1136,0.1674,0.273,0.003475
2025-12-30,88485.49,2973.69,1.0003,125.01,0.4913,1.8776,529.61,221.8,861.65,1.516,0.0513,0.2863,0.0794,0.0723,0.2037,1.4343,4.908,0.12336,0.0559,0.067,12.58,0.3514,0.0421,0.359,0.2075,0.2107,1.176,0.0796,0.0002092,0.0124,78.89,12.42,1.625,4.14e-06,5.926,0.02187,149.52,0.131,0.3746,4360.54,0.0339,0.9997,1.322,0.01754,0.396,0.15,0.1684,4.487,3.148,0.83,0.1117,1.249,0.067,1.717,42.65,1.811,2.837,0.009011,1.301,0.1442,1.854,595.8,0.022306,0.0871,0.705,0.0441,0.4591,0.0397,4.224,0.1909,0.01266,0.00010498,88297.01,0.1027,0.01573,0.04167,0.1125,0.1716,0.276,0.003742
2025-12-31,87648.22,2971.64,1.0006,124.65,0.4806,1.8423,512.31,219.2,864.3,1.514,0.0506,0.2845,0.0786,0.0693,0.1999,1.4043,4.801,0.11747,0.0564,0.0706,12.32,0.3335,0.0419,0.349,0.1986,0.201,1.1787,0.0758,0.0002125,0.01263,76.85,12.21,1.659,4.03e-06,5.64,0.01999,146.02,0.1285,0.3591,4336.99,0.0329,0.9998,1.298,0.01969,0.392,0.153,0.164,4.19,3.238,0.805,0.10633,1.227,0.0652,1.659,41.66,1.789,2.841,0.008676,1.287,0.1435,1.883,599.5,0.021,0.0867,0.771,0.0437,0.4559,0.04228,4.159,0.1868,0.0174,0.00010277,87438.21,0.1005,0.01593,0.04189,0.111,0.168,0.272,0.003851
2026-01-01,88839.04,3004.19,1.0011,126.9,0.5211,1.8799,526.06,230.4,864.39,1.627,0.0543,0.2871,0.0793,0.0708,0.2176,1.4721,4.891,0.12683,0.0613,0.0683,13.59,0.3565,0.0434,0.382,0.2133,0.2087,1.177,0.0761,0.00022,0.01302,79.97,12.6,1.694,4.92e-06,5.809,0.02022,148.93,0.1341,0.3872,4362.83,0.0346,0.9999,1.483,0.02137,0.423,0.16,0.1732,4.537,3.263,0.871,0.11434,1.285,0.0703,1.864,43.35,1.999,3.002,0.00948,1.383,0.1467,2.032,593.2,0.021923,0.0909,0.756,0.046,0.4981,0.0411,4.516,0.2011,0.01997,0.00012692,88630.95,0.1063,0.01707,0.03932,0.1163,0.1834,0.281,0.003938
2026-01-02,89995.13,3125.45,1.0009,132.29,0.5562,2.0069,488.52,249.1,881.25,1.692,0.0586,0.289,0.0813,0.0715,0.2374,1.6078,5.051,0.14188,0.0631,0.0693,13.82,0.3949,0.0455,0.399,0.2302,0.2191,1.1719,0.0773,0.0002254,0.0133,81.93,13.27,1.802,6.01e-06,6.038,0.02113,165.22,0.1371,0.4238,4340.85,0.0362,0.9996,1.504,0.02187,0.45,0.167,0.1792,4.916,3.335,0.917,0.12161,1.343,0.0734,1.905,42.78,2.166,3.158,0.010861,1.517,0.1546,2.186,609.8,0.022285,0.096,0.771,0.0473,0.53,0.04389,4.569,0.2089,0.01858,0.0001319,89872.62,0.1134,0.01763,0.03915,0.1219,0.1932,0.284,0.004122
2026-01-03,90628.01,3127.11,1.001,133.37,0.5852,2.0182,511.51,254.5,878.63,1.711,0.0574,0.2956,0.0807,0.0737,0.2392,1.666,5.262,0.14315,0.0619,0.0689,13.99,0.3893,0.0452,0.418,0.2404,0.2222,1.1714,0.0767,0.0002257,0.01347,82.08,13.23,1.85,6.1e-06,5.917,0.02111,163.14,0.1373,0.4278,4355.79,0.0379,0.9997,1.494,0.0225,0.455,0.179,0.1809,4.913,3.333,0.915,0.12082,1.335,0.0754,1.9,43.24,2.125,3.127,0.011491,1.84,0.1727,2.217,654.5,0.022973,0.098,0.786,0.0475,0.5307,0.04564,4.615,0.2091,0.01828,0.00013809,90522.32,0.1156,0.01774,0.03918,0.1216,0.1955,0.301,0.004011
2026-01-04,91529.73,3144.7,1.001,134.12,0.601,2.0909,502.21,267.0,895.43,1.728,0.0592,0.2939,0.0824,0.0841,0.2507,1.6923,5.419,0.14953,0.0647,0.0688,14.25,0.4007,0.0465,0.421,0.2655,0.233,1.1707,0.0781,0.0002507,0.01406,82.26,13.43,1.867,7.18e-06,5.85,0.02106,164.23,0.1387,0.4388,4384.45,0.0384,0.9998,1.494,0.02314,0.487,0.175,0.1821,5.184,3.358,0.965,0.12542,1.402,0.0769,1.942,43.43,2.142,3.27,0.012582,1.99,0.1709,2.205,639.1,0.022899,0.0977,0.857,0.0504,0.574,0.04463,4.751,0.2163,0.02888,0.00015074,91472.5,0.1217,0.01789,0.04069,0.1244,0.1977,0.287,0.004235
2026-01-05,93859.71,3224.99,1.0004,137.9,0.6367,2.3478,503.5,267.5,910.31,1.774,0.0598,0.2922,0.0815,0.0811,0.2527,1.8999,5.619,0.15171,0.0647,0.0698,14.45,0.4211,0.0487,0.453,0.2901,0.2526,1.1711,0.0811,0.0002493,0.01438,83.46,13.9,1.895,7e-06,6.162,0.02171,170.91,0.1444,0.455,4445.45,0.0394,0.9996,1.569,0.02348,0.488,0.181,0.19,5.391,3.462,0.985,0.13169,1.422,0.0761,1.966,44.1,2.208,3.405,0.013091,2.207,0.1736,2.34,645.2,0.023415,0.098,0.814,0.0525,0.5886,0.04555,4.805,0.2211,0.02661,0.00014669,93735.99,0.125,0.01797,0.04164,0.1297,0.2037,0.277,0.004389
2026-01-06,93747.97,3296.84,1.0005,141.08,0.636,2.3042,501.99,294.0,917.64,1.808,0.0605,0.2942,0.0816,0.0802,0.2569,1.9039,5.481,0.15055,0.0648,0.0708,14.59,0.4194,0.0487,0.446,0.2955,0.2438,1.169,0.0812,0.0002514,0.01465,83.96,14.04,1.898,6.71e-06,6.07,0.02187,176.21,0.1471,0.4574,4509.8,0.0397,0.9997,1.593,0.02554,0.491,0.178,0.1901,5.599,3.601,1.0,0.12896,1.442,0.0773,1.96,44.65,2.235,3.388,0.013323,2.38,0.1752,2.333,638.2,0.026339,0.0988,0.845,0.0522,0.5904,0.04414,4.791,0.2224,0.04074,0.00014718,93597.58,0.1282,0.01791,0.04185,0.1313,0.2076,0.283,0.0043
2026-01-07,91364.16,3168.72,1.0003,136.39,0.5942,2.1657,469.52,270.9,900.3,1.722,0.0589,0.2981,0.0763,0.0738,0.238,1.8208,5.365,0.14642,0.0614,0.0703,14.11,0.4022,0.0467,0.409,0.2748,0.2342,1.1684,0.078,0.000239,0.01414,81.71,13.44,1.872,6.56e-06,5.726,0.02253,167.85,0.1415,0.4226,4477.97,0.0377,0.9999,1.519,0.02431,0.432,0.162,0.1763,5.263,3.359,0.953,0.12369,1.41,0.0731,1.886,40.9,2.145,3.227,0.012028,2.246,0.1686,2.178,629.2,0.0249,0.0947,0.824,0.0463,0.5647,0.04335,4.573,0.2128,0.0284,0.0001389,91169.66,0.1282,0.01735,0.04287,0.1246,0.1946,0.279,0.004166
2026-01-08,91099.99,3106.65,1.0004,138.37,0.5831,2.1232,421.96,283.8,892.26,1.686,0.063,0.295,0.0726,0.0713,0.2332,1.8166,5.359,0.14194,0.0596,0.0692,13.89,0.3956,0.0464,0.42,0.2853,0.2302,1.1663,0.0782,0.0002496,0.01378,81.31,13.21,1.861,6.08e-06,5.488,0.02485,164.33,0.1413,0.4076,4482.19,0.0363,1.0,1.497,0.02426,0.444,0.159,0.1751,5.192,3.341,0.952,0.12056,1.439,0.071,1.818,38.72,2.111,3.177,0.01197,2.163,0.1714,2.107,632.0,0.024092,0.0955,0.693,0.0452,0.5477,0.04426,4.472,0.209,0.03249,0.00013426,90891.37,0.1359,0.01726,0.04402,0.1226,0.1938,0.277,0.003913
2026-01-09,90641.28,3088.4,1.0006,135.97,0.5793,2.0958,418.47,280.5,896.86,1.703,0.0674,0.2984,0.0734,0.0767,0.2327,1.8117,5.436,0.14071,0.0591,0.071,13.79,0.3914,0.0462,0.409,0.2859,0.2284,1.1645,0.0788,0.0002464,0.01386,81.49,13.14,1.745,6.12e-06,5.467,0.02377,165.7,0.1426,0.4025,4508.45,0.0368,0.9999,1.488,0.02598,0.445,0.16,0.1756,5.193,3.39,0.948,0.12035,1.444,0.0721,1.826,37.8,2.083,3.202,0.012099,2.35,0.1675,2.092,634.7,0.024532,0.096,0.674,0.0445,0.5535,0.04484,4.532,0.2075,0.03033,0.00013289,90438.32,0.1558,0.01718,0.04467,0.1213,0.1972,0.281,0.00391
2026-01-10,90504.7,3086.72,1.001,135.84,0.5723,2.0907,375.76,279.6,907.93,1.689,0.066,0.3024,0.0714,0.0766,0.2271,1.7948,5.405,0.13965,0.059,0.0846,13.74,0.3886,0.0453,0.405,0.2803,0.2264,1.1638,0.0785,0.000258,0.01384,81.19,13.13,1.74,5.94e-06,5.476,0.02382,164.94,0.1412,0.3994,4523.42,0.037,0.9999,1.482,0.02597,0.443,0.157,0.1755,5.197,3.482,0.956,0.11786,1.473,0.0703,1.815,37.29,2.093,3.187,0.011886,2.284,0.1669,2.066,643.9,0.023848,0.0957,0.621,0.044,0.5473,0.05072,4.514,0.2069,0.02759,0.00013128,90349.16,0.1775,0.01672,0.04115,0.12,0.2032,0.283,0.003904
2026-01-11,91013.65,3123.45,1.0011,139.7,0.5689,2.0745,381.62,286.9,904.32,1.702,0.0641,0.2995,0.0703,0.0751,0.2285,1.7966,5.449,0.13801,0.0577,0.0783,13.7,0.391,0.0442,0.407,0.2923,0.2244,1.1638,0.0763,0.0002396,0.0134,78.79,13.21,1.75,5.8e-06,5.456,0.02273,167.95,0.1375,0.3994,4544.29,0.0368,1.0,1.457,0.02639,0.444,0.168,0.1732,5.185,3.551,0.956,0.11732,1.486,0.0697,1.77,37.31,2.07,3.153,0.012055,2.583,0.1662,2.2,649.1,0.023878,0.0932,0.586,0.0432,0.5471,0.04872,4.388,0.2042,0.02808,0.00013133,90818.43,0.1642,0.01655,0.03987,0.1209,0.2008,0.295,0.003865
2026-01-12,91296.2,3095.75,1.0001,139.22,0.5561,2.054,407.0,281.0,905.78,1.675,0.0641,0.2998,0.0684,0.0738,0.214,1.7624,5.347,0.13662,0.0565,0.0757,13.53,0.3862,0.0427,0.399,0.2811,0.2193,1.1679,0.0752,0.0002336,0.01334,76.12,13.08,1.729,5.74e-06,5.367,0.02161,165.0,0.138,0.387,4615.31,0.036,0.9999,1.461,0.02719,0.426,0.152,0.1703,5.026,3.441,0.906,0.11506,1.461,0.0665,1.766,39.46,2.055,3.113,0.011793,2.371,0.1696,2.115,621.7,0.02352,0.0928,0.602,0.0415,0.5297,0.05044,4.235,0.2008,0.02547,0.00012859,91064.65,0.151,0.0162,0.04042,0.1186,0.1937,0.295,0.003703
2026-01-13,95414.0,3325.82,1.0001,145.51,0.6176,2.1655,404.27,293.4,943.73,1.859,0.0692,0.3071,0.0733,0.0797,0.2406,1.8813,5.666,0.14828,0.0649,0.0774,14.75,0.4218,0.0459,0.445,0.2936,0.2386,1.1653,0.0775,0.0002534,0.0142,78.18,14.06,1.8,6.57e-06,5.73,0.02241,177.74,0.145,0.4159,4604.97,0.0386,0.9997,1.576,0.02771,0.46,0.167,0.1841,5.643,3.464,1.055,0.1223,1.589,0.075,1.973,59.03,2.282,3.626,0.013338,2.359,0.1801,2.255,617.0,0.024798,0.0983,0.624,0.0457,0.6075,0.05353,5.498,0.2214,0.02566,0.00014235,95168.42,0.1574,0.01748,0.04011,0.1267,0.2148,0.291,0.004135
2026-01-14,96951.78,3354.92,0.9996,146.69,0.5996,2.1394,447.21,290.2,948.47,1.799,0.0677,0.3047,0.0736,0.0787,0.2375,1.853,5.559,0.14718,0.0618,0.0743,14.6,0.4143,0.0452,0.432,0.2893,0.2361,1.1644,0.0766,0.0002483,0.01383,76.67,14.11,1.761,6.24e-06,5.681,0.02241,178.46,0.1416,0.4011,4628.41,0.0384,0.9997,1.592,0.02784,0.455,0.164,0.1833,5.527,3.398,1.224,0.12341,1.666,0.0741,1.934,80.04,2.226,4.541,0.012824,2.256,0.1751,2.245,597.4,0.024614,0.0977,0.615,0.0456,0.5912,0.05585,5.055,0.2174,0.02372,0.00013558,96649.27,0.1555,0.01695,0.04073,0.1241,0.2078,0.287,0.004015
2026-01-15,95604.8,3318.69,0.9995,142.4,0.5636,2.0789,414.37,279.3,931.2,1.722,0.0641,0.3126,0.0696,0.0784,0.2243,1.7809,5.364,0.14004,0.0584,0.0714,13.82,0.3936,0.0424,0.408,0.2779,0.2285,1.1612,0.0746,0.0002411,0.01308,72.21,13.8,1.689,5.91e-06,5.35,0.02167,171.75,0.1362,0.3802,4623.99,0.0367,0.9998,1.504,0.02828,0.415,0.167,0.1713,5.167,3.269,1.086,0.11783,1.634,0.0685,1.803,80.82,2.117,4.264,0.012079,2.221,0.1687,2.12,590.8,0.023319,0.0944,0.615,0.0427,0.5606,0.05814,5.186,0.2099,0.02312,0.00012974,95347.95,0.1493,0.01609,0.042,0.1207,0.1969,0.256,0.003787
2026-01-16,95550.94,3296.28,0.9993,144.89,0.5549,2.0678,411.15,277.5,938.16,1.731,0.0656,0.3096,0.074,0.0798,0.2214,1.7888,5.386,0.13813,0.063,0.0787,13.59,0.3955,0.0442,0.405,0.2793,0.226,1.1605,0.0762,0.000251,0.01367,75.22,13.73,1.721,5.93e-06,5.315,0.02243,175.35,0.1422,0.3836,4603.15,0.0365,0.9996,1.52,0.02845,0.42,0.167,0.179,5.289,3.266,1.324,0.11862,1.651,0.0716,1.789,85.69,2.119,4.179,0.012278,2.239,0.169,2.125,599.5,0.023511,0.0984,0.633,0.047,0.5723,0.0578,5.164,0.2098,0.02452,0.00013268,95334.68,0.1446,0.02192,0.04109,0.1202,0.199,0.269,0.003959
2026-01-17,95147.77,3310.56,0.9992,143.72,0.5501,2.0631,400.26,273.9,947.12,1.751,0.0644,0.3188,0.071,0.0773,0.219,1.7864,5.318,0.13788,0.0617,0.0772,13.75,0.3973,0.0451,0.404,0.2781,0.2309,1.1591,0.132,0.0002571,0.01365,74.92,13.75,1.737,5.79e-06,5.352,0.02261,173.84,0.1406,0.3852,4611.39,0.0363,0.9995,1.551,0.0304,0.401,0.167,0.1872,5.319,3.303,1.979,0.11887,1.761,0.0701,1.866,74.54,2.179,3.986,0.011821,2.207,0.1688,2.106,594.1,0.023094,0.0988,0.62,0.045,0.5775,0.06214,5.152,0.2166,0.02232,0.00012995,94937.86,0.1451,0.01797,0.04066,0.121,0.1955,0.291,0.003799
2026-01-18,93673.14,3284.03,0.9991,137.87,0.5147,1.9914,376.62,262.0,932.51,1.629,0.0614,0.3178,0.0694,0.0768,0.2044,1.6962,5.088,0.13164,0.0669,0.0754,12.98,0.3758,0.0448,0.369,0.2523,0.2182,1.1623,0.1026,0.0002407,0.01311,72.29,13.32,1.666,5.47e-06,5.095,0.02205,168.84,0.1337,0.3551,4685.6,0.0346,0.9994,1.45,0.02991,0.376,0.164,0.1734,4.911,3.18,1.887,0.11176,1.724,0.0689,1.724,78.96,2.065,3.896,0.010704,2.075,0.1658,1.976,591.4,0.022559,0.095,0.595,0.0466,0.5307,0.05964,4.884,0.2061,0.02205,0.00012004,93455.58,0.138,0.01742,0.03994,0.1146,0.1846,0.268,0.003839
2026-01-19,92631.0,3189.55,0.9996,133.44,0.5057,1.986,369.23,253.6,923.6,1.597,0.0588,0.3119,0.0659,0.1013,0.1948,1.5682,5.013,0.12916,0.0602,0.0686,12.74,0.3703,0.042,0.343,0.249,0.2157,1.1644,0.0993,0.0002322,0.01297,70.8,12.88,1.587,5.28e-06,5.026,0.02072,163.96,0.1476,0.3487,4683.97,0.0336,0.9996,1.384,0.02943,0.361,0.154,0.1722,4.839,3.093,1.651,0.11088,1.771,0.064,1.614,75.45,2.028,3.874,0.010371,2.076,0.1655,1.954,584.0,0.022156,0.0916,0.579,0.0476,0.4967,0.05736,4.427,0.1934,0.0203,0.00011933,92441.98,0.1363,0.01637,0.04156,0.1103,0.1783,0.254,0.004039
2026-01-20,88427.66,2939.88,0.9996,125.8,0.4667,1.89,349.78,234.1,884.2,1.506,0.0543,0.297,0.0602,0.1051,0.1794,1.4697,4.834,0.12336,0.0546,0.0651,12.09,0.3507,0.0404,0.325,0.232,0.207,1.1741,0.0878,0.0002201,0.01225,67.12,12.12,1.517,4.99e-06,4.803,0.01996,153.29,0.1346,0.3292,4806.7,0.0304,0.9995,1.312,0.03069,0.337,0.14,0.165,4.494,2.948,2.104,0.10567,1.811,0.0592,1.534,69.88,1.897,3.689,0.009466,1.904,0.1606,1.937,573.2,0.02079,0.0866,0.576,0.046,0.4619,0.0514,4.115,0.1819,0.01853,0.00011171,88214.56,0.1311,0.01538,0.0421,0.1054,0.1686,0.245,0.003803
2026-01-21,89454.73,2982.27,1.0001,129.54,0.4761,1.9476,355.74,241.9,883.36,1.529,0.056,0.2993,0.063,0.0974,0.179,1.5109,4.939,0.12654,0.0541,0.0656,12.42,0.3659,0.0412,0.343,0.2386,0.2124,1.1679,0.0868,0.0002307,0.0126,68.48,12.4,1.561,5.15e-06,4.94,0.02056,159.46,0.1393,0.3401,4800.05,0.0303,0.9997,1.348,0.02952,0.339,0.146,0.1728,4.64,3.056,2.37,0.1093,1.939,0.0622,1.559,67.3,1.955,3.629,0.009968,1.98,0.1688,2.06,584.8,0.020805,0.0887,0.572,0.0474,0.4722,0.0509,4.096,0.1851,0.01969,0.00012632,89255.87,0.1344,0.01567,0.04497,0.1073,0.1761,0.251,0.003904
2026-01-22,89559.67,2952.69,0.9999,128.47,0.4721,1.9236,365.52,239.0,888.06,1.513,0.0541,0.3054,0.0617,0.1019,0.1753,1.4958,4.845,0.12437,0.0509,0.0678,12.2,0.3594,0.0396,0.332,0.2369,0.2115,1.1764,0.0822,0.0002236,0.01241,68.19,12.27,1.541,4.95e-06,4.836,0.02018,157.28,0.1369,0.3423,4979.98,0.0293,1.0,1.319,0.03062,0.327,0.158,0.1732,4.595,3.045,2.678,0.10822,2.188,0.0604,1.549,62.77,1.927,3.593,0.009843,2.029,0.1696,2.172,599.2,0.020974,0.0864,0.561,0.0503,0.4574,0.05088,4.08,0.1776,0.01938,0.00011826,89351.29,0.1327,0.0152,0.0447,0.1072,0.1733,0.241,0.004325
